Record_Id,U_Name,U_Id,U_Age,U_Gender,U_IsWorking,U_Time,U_Weekday,U_Weekend,P_Name,P_Id,P_Category,P_Channel,P_Genre,P_SubGenre,P_IsCastFamous,P_Weekend,P_Weekday,P_3MonthSeries,P_3YearSeries,P_Time,P_Rating
13875,User959,959,43,Female,1,Morning,0,1,Prg1092,1092,Kids,nikoledian,Music,-,0,1,1,1,1,Afternoon,3
13876,User959,959,43,Female,1,Morning,0,1,Prg1330,1330,News,TV5,Special_report,-,0,1,0,1,0,Night,1
13877,User959,959,43,Female,1,Morning,0,1,Prg1305,1305,Movies,Movies_Now,Film/Sci-Fi,-,1,0,1,1,0,Afternoon,3
13878,User959,959,43,Female,1,Morning,0,1,Prg1370,1370,LifeStyle,Good_Times,travel,-,0,0,1,1,0,Afternoon,4
13879,User959,959,43,Female,1,Morning,0,1,Prg1469,1469,GEC,Star_Plus,Comedy,-,1,0,1,0,0,Evening,5
13880,User959,959,43,Female,1,Morning,0,1,Prg1351,1351,Music,M_TV,Filmi,-,1,0,1,1,0,Night,1
13881,User959,959,43,Female,1,Morning,0,1,Prg1003,1003,News,N_TV,Technology,-,0,0,1,0,0,Afternoon,3
13882,User959,959,43,Female,1,Morning,0,1,Prg1380,1380,News,TV5,talk_show,-,1,0,1,1,1,Evening,4
13883,User959,959,43,Female,1,Morning,0,1,Prg1397,1397,Infotainment,National_Geographic_Channel,Nature,-,1,1,0,1,1,Evening,4
13884,User959,959,43,Female,1,Morning,0,1,Prg1429,1429,News,N_TV,Headlines,-,1,1,0,1,1,Afternoon,5
13885,User959,959,43,Female,1,Morning,0,1,Prg1356,1356,Infotainment,Telebrands,Technology,-,1,0,1,0,0,Afternoon,1
13886,User960,960,53,Female,1,Afternoon,1,1,Prg1228,1228,Sports,Sony_six,martial_Arts,-,1,1,1,1,1,Afternoon,3
13887,User960,960,53,Female,1,Afternoon,1,1,Prg1292,1292,Religious,TTD,Award_show,-,1,1,0,1,1,Night,3
13888,User960,960,53,Female,1,Afternoon,1,1,Prg1275,1275,Music,M_TV,Gameshow,-,0,1,0,1,1,Morning,3
13889,User960,960,53,Female,1,Afternoon,1,1,Prg1365,1365,GEC,Star_Plus,talk_show,-,1,1,0,1,1,Night,1
13890,User960,960,53,Female,1,Afternoon,1,1,Prg1372,1372,Religious,OM,Entertainment,-,1,1,0,1,1,Night,4
13891,User960,960,53,Female,1,Afternoon,1,1,Prg1339,1339,Religious,OM,Magazine_programme,-,1,0,1,1,1,Afternoon,1
13892,User960,960,53,Female,1,Afternoon,1,1,Prg1121,1121,Infotainment,Animal_planet,Factual_entertainment,-,1,0,1,1,0,Afternoon,4
13893,User960,960,53,Female,1,Afternoon,1,1,Prg1234,1234,Movies,Movies_Now,Film/Horror,-,1,0,1,1,1,Morning,3
13894,User960,960,53,Female,1,Afternoon,1,1,Prg1077,1077,Kids,nikoledian,Film/Telefilm,-,1,1,1,1,0,Night,3
13895,User960,960,53,Female,1,Afternoon,1,1,Prg1031,1031,Infotainment,Discovery_Channel,Education,-,0,0,1,1,1,Evening,2
13896,User960,960,53,Female,1,Afternoon,1,1,Prg1056,1056,Sports,DD_sports,cricket,-,1,0,1,0,0,Afternoon,2
13897,User960,960,53,Female,1,Afternoon,1,1,Prg1248,1248,Kids,nikoledian,Education,-,0,1,1,0,0,Evening,3
13898,User960,960,53,Female,1,Afternoon,1,1,Prg1457,1457,News,India_TV,Market_watch,-,1,1,1,1,1,Night,5
13899,User960,960,53,Female,1,Afternoon,1,1,Prg1470,1470,Kids,nikoledian,Education,-,1,1,1,1,0,Morning,2
13900,User960,960,53,Female,1,Afternoon,1,1,Prg1329,1329,Religious,sanskaar,Events/festival,-,0,1,1,1,1,Afternoon,1
13901,User961,961,37,Female,1,Night,0,1,Prg1473,1473,Religious,bhakthi,Magazine_programme,-,0,0,1,1,1,Night,2
13902,User961,961,37,Female,1,Night,0,1,Prg1200,1200,News,India_TV,Headlines,-,1,0,1,1,0,Evening,4
13903,User961,961,37,Female,1,Night,0,1,Prg1241,1241,Movies,Star_Movies,Film/Action,-,0,0,1,0,0,Evening,3
13904,User961,961,37,Female,1,Night,0,1,Prg1238,1238,Religious,Z_salaam,Magazine_programme,-,0,1,1,1,1,Morning,3
13905,User961,961,37,Female,1,Night,0,1,Prg1474,1474,Movies,Star_Movies,Film/Drama,-,1,0,1,1,0,Night,3
13906,User961,961,37,Female,1,Night,0,1,Prg1182,1182,Music,Gemini_Music,Telelost,-,1,0,1,0,0,Evening,4
13907,User961,961,37,Female,1,Night,0,1,Prg1037,1037,Infotainment,Care_World,Space,-,0,0,1,1,1,Evening,2
13908,User961,961,37,Female,1,Night,0,1,Prg1116,1116,Kids,discovery_kids,Music,-,0,0,1,1,1,Night,3
13909,User961,961,37,Female,1,Night,0,1,Prg1038,1038,Music,B4U,Telelost,-,1,0,1,1,0,Afternoon,2
13910,User961,961,37,Female,1,Night,0,1,Prg1303,1303,Movies,Sony_Max,Film/Sci-Fi,-,0,1,0,1,0,Afternoon,3
13911,User961,961,37,Female,1,Night,0,1,Prg1320,1320,News,Headlines_Today,Special_report,-,0,0,1,1,1,Evening,1
13912,User961,961,37,Female,1,Night,0,1,Prg1105,1105,News,TV9,Interviews,-,0,1,1,0,0,Morning,3
13913,User961,961,37,Female,1,Night,0,1,Prg1225,1225,GEC,E_Tv,Comedy,-,1,0,1,1,1,Afternoon,3
13914,User961,961,37,Female,1,Night,0,1,Prg1113,1113,Infotainment,Discovery_Channel,Consumer,-,1,0,1,1,0,Afternoon,3
13915,User961,961,37,Female,1,Night,0,1,Prg1376,1376,Religious,bhakthi,Entertainment,-,1,1,1,1,1,Night,4
13916,User962,962,11,male,0,Evening,0,1,Prg1052,1052,Sports,Ten_sports,Football,-,0,1,1,1,1,Night,4
13917,User962,962,11,male,0,Evening,0,1,Prg1434,1434,Kids,pogo,Music,-,1,1,0,0,0,Night,5
13918,User962,962,11,male,0,Evening,0,1,Prg1103,1103,Sports,Ten_sports,special_feature,-,0,0,1,0,0,Night,3
13919,User962,962,11,male,0,Evening,0,1,Prg1376,1376,Religious,bhakthi,Entertainment,-,1,1,1,1,1,Night,4
13920,User962,962,11,male,0,Evening,0,1,Prg1201,1201,Music,zoom,Gameshow,-,1,1,1,0,0,Night,4
13921,User962,962,11,male,0,Evening,0,1,Prg1214,1214,Religious,sanskaar,chat_show,-,1,1,0,1,0,Afternoon,4
13922,User962,962,11,male,0,Evening,0,1,Prg1133,1133,Religious,bhakthi,chat_show,-,0,1,1,0,0,Morning,2
13923,User962,962,11,male,0,Evening,0,1,Prg1298,1298,Infotainment,TLC,Biography,-,0,1,1,0,0,Morning,3
13924,User962,962,11,male,0,Evening,0,1,Prg1180,1180,Sports,Ten_sports,Football,-,0,0,1,1,1,Morning,4
13925,User962,962,11,male,0,Evening,0,1,Prg1064,1064,Religious,sanskaar,chat_show,-,0,0,1,1,1,Morning,3
13926,User962,962,11,male,0,Evening,0,1,Prg1219,1219,Music,zoom,Telelost,-,0,1,1,1,1,Afternoon,4
13927,User962,962,11,male,0,Evening,0,1,Prg1442,1442,Religious,bhakthi,Events/festival,-,1,1,1,1,0,Evening,5
13928,User962,962,11,male,0,Evening,0,1,Prg1449,1449,Music,Zetc,Request,-,0,0,1,1,1,Afternoon,5
13929,User962,962,11,male,0,Evening,0,1,Prg1341,1341,Kids,nikoledian,Film/Telefilm,-,0,1,1,0,0,Afternoon,1
13930,User962,962,11,male,0,Evening,0,1,Prg1417,1417,Music,M_TV,Telelost,-,1,0,1,1,0,Afternoon,4
13931,User963,963,28,Female,1,Morning,1,1,Prg1464,1464,LifeStyle,TLC,travel,-,1,1,1,1,0,Afternoon,5
13932,User963,963,28,Female,1,Morning,1,1,Prg1166,1166,Infotainment,Care_World,Nature,-,0,0,1,1,1,Night,3
13933,User963,963,28,Female,1,Morning,1,1,Prg1053,1053,Music,Gemini_Music,Gameshow,-,0,0,1,1,0,Afternoon,1
13934,User963,963,28,Female,1,Morning,1,1,Prg1084,1084,LifeStyle,Turbo,health_and_well_being,-,1,1,0,1,0,Evening,3
13935,User963,963,28,Female,1,Morning,1,1,Prg1473,1473,Religious,bhakthi,Magazine_programme,-,0,0,1,1,1,Night,1
13936,User963,963,28,Female,1,Morning,1,1,Prg1455,1455,Sports,Ten_sports,cricket,-,0,0,1,1,1,Afternoon,5
13937,User963,963,28,Female,1,Morning,1,1,Prg1359,1359,Movies,Z_Cinema,Film/Drama,-,1,1,1,1,1,Morning,1
13938,User963,963,28,Female,1,Morning,1,1,Prg1242,1242,Movies,UTV_Movies,Film/Thriller,-,1,0,1,1,0,Morning,3
13939,User963,963,28,Female,1,Morning,1,1,Prg1395,1395,GEC,Star_World,Action,-,1,1,1,1,1,Morning,4
13940,User963,963,28,Female,1,Morning,1,1,Prg1313,1313,Infotainment,Care_World,Space,-,0,1,0,1,0,Afternoon,2
13941,User963,963,28,Female,1,Morning,1,1,Prg1439,1439,Sports,Star_HD,Tennis,-,1,0,1,1,1,Afternoon,5
13942,User963,963,28,Female,1,Morning,1,1,Prg1095,1095,News,TV9,Interviews,-,1,0,1,0,0,Morning,3
13943,User963,963,28,Female,1,Morning,1,1,Prg1334,1334,Religious,subhsandesh,Astrology,-,1,1,1,1,1,Evening,1
13944,User963,963,28,Female,1,Morning,1,1,Prg1363,1363,Music,Zetc,drama,-,1,1,0,1,1,Evening,1
13945,User963,963,28,Female,1,Morning,1,1,Prg1279,1279,Sports,Star_sports2,special_feature,-,1,1,0,1,1,Afternoon,3
13946,User964,964,35,Female,0,Morning,0,1,Prg1335,1335,Religious,sanskaar,Magazine_programme,-,1,0,1,1,1,Evening,1
13947,User964,964,35,Female,0,Morning,0,1,Prg1182,1182,Music,Gemini_Music,Telelost,-,1,0,1,0,0,Evening,4
13948,User964,964,35,Female,0,Morning,0,1,Prg1238,1238,Religious,Z_salaam,Magazine_programme,-,0,1,1,1,1,Morning,3
13949,User964,964,35,Female,0,Morning,0,1,Prg1257,1257,LifeStyle,Z_Khaana,health_and_well_being,-,0,0,1,1,1,Night,3
13950,User964,964,35,Female,0,Morning,0,1,Prg1004,1004,LifeStyle,Travel_XP,health_and_well_being,-,0,1,0,1,1,Morning,3
13951,User964,964,35,Female,0,Morning,0,1,Prg1414,1414,Sports,Neo_sports,badminton,-,0,1,1,1,1,Night,4
13952,User964,964,35,Female,0,Morning,0,1,Prg1256,1256,Movies,Gemini_Movies,Film/Animation,-,0,1,1,0,0,Morning,3
13953,User964,964,35,Female,0,Morning,0,1,Prg1176,1176,Movies,Sony_pix,Film/Comedy,-,0,0,1,1,0,Afternoon,4
13954,User964,964,35,Female,0,Morning,0,1,Prg1054,1054,Kids,cartoon_network,Education,-,0,1,0,1,0,Morning,1
13955,User964,964,35,Female,0,Morning,0,1,Prg1053,1053,Music,Gemini_Music,Gameshow,-,0,0,1,1,0,Afternoon,4
13956,User964,964,35,Female,0,Morning,0,1,Prg1221,1221,Music,B4U,Consumer,-,1,1,0,1,1,Afternoon,3
13957,User964,964,35,Female,0,Morning,0,1,Prg1148,1148,GEC,AXN,Comedy,-,0,1,0,1,0,Morning,1
13958,User964,964,35,Female,0,Morning,0,1,Prg1175,1175,Movies,Z_Cinema,Film/Comedy,-,1,0,1,1,0,Night,4
13959,User964,964,35,Female,0,Morning,0,1,Prg1342,1342,News,Times_Now,Special_report,-,1,1,1,1,1,Morning,1
13960,User964,964,35,Female,0,Morning,0,1,Prg1452,1452,Kids,discovery_kids,Music,-,0,0,1,1,1,Night,5
13961,User965,965,49,Female,0,Afternoon,1,1,Prg1151,1151,News,TV9,Headlines,-,0,0,1,1,1,Night,3
13962,User965,965,49,Female,0,Afternoon,1,1,Prg1160,1160,Religious,TTD,Magazine_programme,-,0,0,1,1,0,Evening,3
13963,User965,965,49,Female,0,Afternoon,1,1,Prg1099,1099,Sports,Star_sports,martial_Arts,-,0,0,1,1,0,Afternoon,3
13964,User965,965,49,Female,0,Afternoon,1,1,Prg1275,1275,Music,M_TV,Gameshow,-,0,1,0,1,1,Morning,3
13965,User965,965,49,Female,0,Afternoon,1,1,Prg1154,1154,News,CNN_IBN,Special_report,-,1,1,1,1,0,Evening,3
13966,User965,965,49,Female,0,Afternoon,1,1,Prg1137,1137,GEC,Sony,travel,-,1,0,1,1,1,Morning,4
13967,User965,965,49,Female,0,Afternoon,1,1,Prg1422,1422,Kids,discovery_kids,Film/Telefilm,-,0,1,0,1,0,Night,5
13968,User965,965,49,Female,0,Afternoon,1,1,Prg1493,1493,GEC,Comedy_Central,Reality_show,-,1,1,1,1,0,Morning,3
13969,User965,965,49,Female,0,Afternoon,1,1,Prg1034,1034,LifeStyle,Good_Times,travel,-,1,0,1,1,1,Evening,2
13970,User965,965,49,Female,0,Afternoon,1,1,Prg1216,1216,Movies,Sony_Max,Film/Sci-Fi,-,0,1,0,0,0,Morning,4
13971,User965,965,49,Female,0,Afternoon,1,1,Prg1150,1150,LifeStyle,Travel_XP,Cooking,-,0,0,1,1,1,Morning,4
13972,User965,965,49,Female,0,Afternoon,1,1,Prg1279,1279,Sports,Star_sports2,special_feature,-,1,1,0,1,1,Afternoon,3
13973,User965,965,49,Female,0,Afternoon,1,1,Prg1474,1474,Movies,Star_Movies,Film/Drama,-,1,0,1,1,0,Night,5
13974,User965,965,49,Female,0,Afternoon,1,1,Prg1469,1469,GEC,Star_Plus,Comedy,-,1,0,1,0,0,Evening,5
13975,User965,965,49,Female,0,Afternoon,1,1,Prg1158,1158,Infotainment,Care_World,Nature,-,0,1,0,1,0,Afternoon,3
13976,User966,966,62,male,0,Afternoon,0,1,Prg1028,1028,Music,Zetc,drama,-,0,0,1,0,0,Evening,2
13977,User966,966,62,male,0,Afternoon,0,1,Prg1285,1285,Kids,cartoon_network,Entertainment,-,1,0,1,1,1,Evening,3
13978,User966,966,62,male,0,Afternoon,0,1,Prg1108,1108,Religious,OM,chat_show,-,1,1,0,0,0,Morning,3
13979,User966,966,62,male,0,Afternoon,0,1,Prg1261,1261,LifeStyle,Travel_XP,Cooking,-,1,0,1,0,0,Night,3
13980,User966,966,62,male,0,Afternoon,0,1,Prg1181,1181,News,Headlines_Today,chat_show,-,0,0,1,0,0,Night,4
13981,User966,966,62,male,0,Afternoon,0,1,Prg1408,1408,Sports,Neo_sports,Golf,-,1,0,1,1,0,Afternoon,4
13982,User966,966,62,male,0,Afternoon,0,1,Prg1075,1075,Infotainment,NDTV_Good_Times,Astrology,-,0,0,1,0,0,Morning,3
13983,User966,966,62,male,0,Afternoon,0,1,Prg1022,1022,News,Times_Now,Interviews,-,1,1,0,1,1,Evening,2
13984,User966,966,62,male,0,Afternoon,0,1,Prg1324,1324,Movies,Sony_Max,Film/Adventure,-,1,0,1,0,0,Evening,1
13985,User966,966,62,male,0,Afternoon,0,1,Prg1004,1004,LifeStyle,Travel_XP,health_and_well_being,-,0,1,0,1,1,Morning,4
13986,User966,966,62,male,0,Afternoon,0,1,Prg1198,1198,News,CNN_IBN,Technology,-,1,0,1,1,0,Night,4
13987,User966,966,62,male,0,Afternoon,0,1,Prg1079,1079,Music,zoom,drama,-,1,0,1,1,1,Morning,3
13988,User966,966,62,male,0,Afternoon,0,1,Prg1017,1017,Religious,bhakthi,chat_show,-,0,0,1,1,0,Morning,3
13989,User966,966,62,male,0,Afternoon,0,1,Prg1469,1469,GEC,Star_Plus,Comedy,-,1,0,1,0,0,Evening,5
13990,User966,966,62,male,0,Afternoon,0,1,Prg1060,1060,LifeStyle,Turbo,culture,-,1,1,0,1,1,Evening,5
13991,User967,967,57,male,1,Night,1,1,Prg1479,1479,Infotainment,TLC,Factual_entertainment,-,0,1,1,1,1,Morning,1
13992,User967,967,57,male,1,Night,1,1,Prg1205,1205,GEC,Colors,Action,-,0,0,1,1,1,Morning,4
13993,User967,967,57,male,1,Night,1,1,Prg1374,1374,Movies,Z_Cinema,Film/Sci-Fi,-,0,1,0,0,0,Afternoon,4
13994,User967,967,57,male,1,Night,1,1,Prg1218,1218,Religious,bhakthi,chat_show,-,1,1,1,1,0,Evening,4
13995,User967,967,57,male,1,Night,1,1,Prg1436,1436,News,N_TV,Interviews,-,1,0,1,1,0,Evening,5
13996,User967,967,57,male,1,Night,1,1,Prg1434,1434,Kids,pogo,Music,-,1,1,0,0,0,Night,5
13997,User967,967,57,male,1,Night,1,1,Prg1154,1154,News,CNN_IBN,Special_report,-,1,1,1,1,0,Evening,3
13998,User967,967,57,male,1,Night,1,1,Prg1460,1460,Movies,Sony_pix,Film/Animation,-,1,1,1,1,0,Morning,5
13999,User967,967,57,male,1,Night,1,1,Prg1123,1123,Kids,pogo,Animation,-,0,1,1,1,1,Afternoon,1
14000,User967,967,57,male,1,Night,1,1,Prg1339,1339,Religious,OM,Magazine_programme,-,1,0,1,1,1,Afternoon,1
14001,User967,967,57,male,1,Night,1,1,Prg1191,1191,Movies,UTV_Movies,Film/Comedy,-,1,0,1,0,0,Morning,4
14002,User967,967,57,male,1,Night,1,1,Prg1496,1496,GEC,E_Tv,Action,-,0,1,0,1,0,Morning,4
14003,User967,967,57,male,1,Night,1,1,Prg1200,1200,News,India_TV,Headlines,-,1,0,1,1,0,Evening,4
14004,User967,967,57,male,1,Night,1,1,Prg1267,1267,Music,M_TV,Filmi,-,1,0,1,1,0,Afternoon,3
14005,User967,967,57,male,1,Night,1,1,Prg1472,1472,Sports,Star_sports2,Golf,-,1,0,1,0,0,Morning,2
14006,User968,968,13,Female,0,Morning,0,1,Prg1457,1457,News,India_TV,Market_watch,-,1,1,1,1,1,Night,5
14007,User968,968,13,Female,0,Morning,0,1,Prg1249,1249,Infotainment,Discovery_Channel,Social,-,1,1,1,1,0,Night,3
14008,User968,968,13,Female,0,Morning,0,1,Prg1398,1398,Movies,Maa_Movies,Film/crime,-,0,0,1,1,0,Night,4
14009,User968,968,13,Female,0,Morning,0,1,Prg1003,1003,News,N_TV,Technology,-,0,0,1,0,0,Afternoon,3
14010,User968,968,13,Female,0,Morning,0,1,Prg1233,1233,Kids,discovery_kids,Music,-,0,1,0,1,0,Afternoon,3
14011,User968,968,13,Female,0,Morning,0,1,Prg1357,1357,LifeStyle,Travel_XP,Cooking,-,0,0,1,0,0,Morning,1
14012,User968,968,13,Female,0,Morning,0,1,Prg1482,1482,Sports,Star_sports,Football,-,1,0,1,0,0,Morning,1
14013,User968,968,13,Female,0,Morning,0,1,Prg1470,1470,Kids,nikoledian,Education,-,1,1,1,1,0,Morning,1
14014,User968,968,13,Female,0,Morning,0,1,Prg1064,1064,Religious,sanskaar,chat_show,-,0,0,1,1,1,Morning,5
14015,User968,968,13,Female,0,Morning,0,1,Prg1282,1282,Kids,cartoon_network,Animation,-,1,0,1,1,1,Evening,3
14016,User968,968,13,Female,0,Morning,0,1,Prg1359,1359,Movies,Z_Cinema,Film/Drama,-,1,1,1,1,1,Morning,1
14017,User968,968,13,Female,0,Morning,0,1,Prg1398,1398,Movies,Maa_Movies,Film/crime,-,0,0,1,1,0,Night,4
14018,User968,968,13,Female,0,Morning,0,1,Prg1420,1420,Sports,Star_HD,badminton,-,1,1,1,0,0,Morning,4
14019,User968,968,13,Female,0,Morning,0,1,Prg1437,1437,Sports,DD_sports,Racing,-,1,1,1,1,0,Morning,5
14020,User968,968,13,Female,0,Morning,0,1,Prg1227,1227,News,News_24,talk_show,-,1,1,0,1,1,Evening,3
14021,User969,969,12,Female,0,Evening,1,1,Prg1020,1020,Religious,SVBC,Entertainment,-,0,1,0,1,1,Night,2
14022,User969,969,12,Female,0,Evening,1,1,Prg1129,1129,GEC,Sony,Game_show,-,1,1,0,1,1,Morning,1
14023,User969,969,12,Female,0,Evening,1,1,Prg1107,1107,Kids,discovery_kids,Education,-,1,0,1,1,1,Afternoon,3
14024,User969,969,12,Female,0,Evening,1,1,Prg1466,1466,LifeStyle,Travel_XP,health_and_well_being,-,1,0,1,1,1,Night,5
14025,User969,969,12,Female,0,Evening,1,1,Prg1038,1038,Music,B4U,Telelost,-,1,0,1,1,0,Afternoon,2
14026,User969,969,12,Female,0,Evening,1,1,Prg1322,1322,GEC,E_Tv,Action,-,1,0,1,1,1,Afternoon,1
14027,User969,969,12,Female,0,Evening,1,1,Prg1379,1379,Music,B4U,Gameshow,-,0,0,1,0,0,Night,4
14028,User969,969,12,Female,0,Evening,1,1,Prg1354,1354,LifeStyle,Travel_XP,Cooking,-,0,0,1,0,0,Afternoon,1
14029,User969,969,12,Female,0,Evening,1,1,Prg1198,1198,News,CNN_IBN,Technology,-,1,0,1,1,0,Night,4
14030,User969,969,12,Female,0,Evening,1,1,Prg1408,1408,Sports,Neo_sports,Golf,-,1,0,1,1,0,Afternoon,4
14031,User969,969,12,Female,0,Evening,1,1,Prg1031,1031,Infotainment,Discovery_Channel,Education,-,0,0,1,1,1,Evening,2
14032,User969,969,12,Female,0,Evening,1,1,Prg1075,1075,Infotainment,NDTV_Good_Times,Astrology,-,0,0,1,0,0,Morning,3
14033,User969,969,12,Female,0,Evening,1,1,Prg1112,1112,Music,zoom,Request,-,0,1,1,1,1,Night,3
14034,User969,969,12,Female,0,Evening,1,1,Prg1250,1250,GEC,Comedy_Central,Action,-,1,0,1,0,0,Afternoon,1
14035,User969,969,12,Female,0,Evening,1,1,Prg1066,1066,Infotainment,NDTV_Good_Times,Education,-,0,0,1,1,1,Night,5
14036,User970,970,55,Female,0,Night,1,0,Prg1105,1105,News,TV9,Interviews,-,0,1,1,0,0,Morning,3
14037,User970,970,55,Female,0,Night,1,0,Prg1270,1270,Music,Gemini_Music,Request,-,0,1,1,1,1,Night,3
14038,User970,970,55,Female,0,Night,1,0,Prg1060,1060,LifeStyle,Turbo,culture,-,1,1,0,1,1,Evening,2
14039,User970,970,55,Female,0,Night,1,0,Prg1161,1161,Infotainment,National_Geographic_Channel,Social,-,0,1,0,1,1,Morning,3
14040,User970,970,55,Female,0,Night,1,0,Prg1185,1185,Sports,Neo_sports,Golf,-,0,0,1,1,1,Evening,4
14041,User970,970,55,Female,0,Night,1,0,Prg1452,1452,Kids,discovery_kids,Music,-,0,0,1,1,1,Night,5
14042,User970,970,55,Female,0,Night,1,0,Prg1367,1367,Sports,Sony_six,martial_Arts,-,0,0,1,0,0,Afternoon,1
14043,User970,970,55,Female,0,Night,1,0,Prg1152,1152,News,CNN_IBN,Headlines,-,0,0,1,1,0,Morning,3
14044,User970,970,55,Female,0,Night,1,0,Prg1175,1175,Movies,Z_Cinema,Film/Comedy,-,1,0,1,1,0,Night,4
14045,User970,970,55,Female,0,Night,1,0,Prg1285,1285,Kids,cartoon_network,Entertainment,-,1,0,1,1,1,Evening,3
14046,User970,970,55,Female,0,Night,1,0,Prg1458,1458,GEC,AXN,Game_show,-,0,1,0,1,1,Morning,5
14047,User970,970,55,Female,0,Night,1,0,Prg1276,1276,Sports,Ten_sports,special_feature,-,0,0,1,1,0,Night,3
14048,User970,970,55,Female,0,Night,1,0,Prg1148,1148,GEC,AXN,Comedy,-,0,1,0,1,0,Morning,2
14049,User970,970,55,Female,0,Night,1,0,Prg1347,1347,Sports,DD_sports,Golf,-,1,0,1,1,1,Morning,1
14050,User970,970,55,Female,0,Night,1,0,Prg1239,1239,GEC,Fox_Crime,Game_show,-,1,1,1,1,0,Morning,3
14051,User971,971,35,Female,1,Afternoon,0,1,Prg1111,1111,LifeStyle,Turbo,culture,-,0,1,1,1,1,Evening,3
14052,User971,971,35,Female,1,Afternoon,0,1,Prg1019,1019,Kids,cartoon_network,Music,-,1,0,1,1,1,Afternoon,3
14053,User971,971,35,Female,1,Afternoon,0,1,Prg1309,1309,Music,Gemini_Music,Gameshow,-,0,1,1,1,1,Morning,3
14054,User971,971,35,Female,1,Afternoon,0,1,Prg1233,1233,Kids,discovery_kids,Music,-,0,1,0,1,0,Afternoon,3
14055,User971,971,35,Female,1,Afternoon,0,1,Prg1161,1161,Infotainment,National_Geographic_Channel,Social,-,0,1,0,1,1,Morning,3
14056,User971,971,35,Female,1,Afternoon,0,1,Prg1271,1271,Infotainment,Discovery_Channel,Space,-,0,1,0,0,0,Night,3
14057,User971,971,35,Female,1,Afternoon,0,1,Prg1075,1075,Infotainment,NDTV_Good_Times,Astrology,-,0,0,1,0,0,Morning,3
14058,User971,971,35,Female,1,Afternoon,0,1,Prg1372,1372,Religious,OM,Entertainment,-,1,1,0,1,1,Night,4
14059,User971,971,35,Female,1,Afternoon,0,1,Prg1363,1363,Music,Zetc,drama,-,1,1,0,1,1,Evening,1
14060,User971,971,35,Female,1,Afternoon,0,1,Prg1391,1391,Music,Gemini_Music,Telelost,-,1,1,0,0,0,Night,4
14061,User971,971,35,Female,1,Afternoon,0,1,Prg1422,1422,Kids,discovery_kids,Film/Telefilm,-,0,1,0,1,0,Night,5
14062,User971,971,35,Female,1,Afternoon,0,1,Prg1337,1337,LifeStyle,TLC,Cooking,-,1,1,1,1,1,Night,1
14063,User971,971,35,Female,1,Afternoon,0,1,Prg1248,1248,Kids,nikoledian,Education,-,0,1,1,0,0,Evening,3
14064,User971,971,35,Female,1,Afternoon,0,1,Prg1442,1442,Religious,bhakthi,Events/festival,-,1,1,1,1,0,Evening,5
14065,User971,971,35,Female,1,Afternoon,0,1,Prg1046,1046,GEC,Fox_Crime,Action,-,1,1,1,1,1,Evening,2
14066,User972,972,51,Female,1,Morning,0,1,Prg1366,1366,Music,M_TV,Request,-,0,0,1,1,1,Evening,1
14067,User972,972,51,Female,1,Morning,0,1,Prg1088,1088,LifeStyle,Turbo,Cooking,-,1,0,1,1,1,Evening,3
14068,User972,972,51,Female,1,Morning,0,1,Prg1032,1032,LifeStyle,Z_Khaana,Cooking,-,0,1,0,0,0,Night,2
14069,User972,972,51,Female,1,Morning,0,1,Prg1153,1153,Music,B4U,Consumer,-,1,0,1,1,0,Night,3
14070,User972,972,51,Female,1,Morning,0,1,Prg1351,1351,Music,M_TV,Filmi,-,1,0,1,1,0,Night,1
14071,User972,972,51,Female,1,Morning,0,1,Prg1209,1209,Movies,Sony_Max,Film/crime,-,0,0,1,0,0,Night,4
14072,User972,972,51,Female,1,Morning,0,1,Prg1171,1171,Religious,OM,Events/festival,-,0,0,1,0,0,Night,4
14073,User972,972,51,Female,1,Morning,0,1,Prg1188,1188,Sports,Ten_sports,Racing,-,1,0,1,1,1,Afternoon,4
14074,User972,972,51,Female,1,Morning,0,1,Prg1049,1049,Infotainment,Animal_planet,Astrology,-,0,0,1,1,1,Afternoon,2
14075,User972,972,51,Female,1,Morning,0,1,Prg1067,1067,Movies,Gemini_Movies,Film/Adventure,-,0,0,1,0,0,Night,4
14076,User972,972,51,Female,1,Morning,0,1,Prg1010,1010,LifeStyle,Travel_XP,culture,-,1,0,1,0,0,Night,4
14077,User972,972,51,Female,1,Morning,0,1,Prg1082,1082,Music,M_TV,Request,-,1,1,1,1,1,Evening,3
14078,User972,972,51,Female,1,Morning,0,1,Prg1274,1274,Kids,nikoledian,Music,-,1,1,0,1,0,Morning,3
14079,User972,972,51,Female,1,Morning,0,1,Prg1389,1389,Sports,Ten_sports,Golf,-,1,1,1,0,0,Night,4
14080,User972,972,51,Female,1,Morning,0,1,Prg1357,1357,LifeStyle,Travel_XP,Cooking,-,0,0,1,0,0,Morning,1
14081,User973,973,11,Female,0,Evening,0,1,Prg1357,1357,LifeStyle,Travel_XP,Cooking,-,0,0,1,0,0,Morning,1
14082,User973,973,11,Female,0,Evening,0,1,Prg1154,1154,News,CNN_IBN,Special_report,-,1,1,1,1,0,Evening,3
14083,User973,973,11,Female,0,Evening,0,1,Prg1031,1031,Infotainment,Discovery_Channel,Education,-,0,0,1,1,1,Evening,2
14084,User973,973,11,Female,0,Evening,0,1,Prg1069,1069,Music,zoom,drama,-,1,1,0,0,0,Afternoon,3
